구분,Jan.,Feb.,Mar.,Apr.,May,Jun.,Jul.,Aug.,Sep.,Oct.,Nov.,Dec.,Total,area,sales_type,age
Lexus,1,5,5,3,2,3,2,2,6,6,2,1,38,전남,개인,50~59
MINI,0,1,0,0,1,1,0,1,2,3,1,5,15,전남,개인,50~59
Mercedes-Benz,23,15,24,16,15,21,25,13,27,13,18,9,219,전남,개인,50~59
Nissan,1,1,2,2,0,2,1,2,5,0,1,0,17,전남,개인,50~59
Peugeot,1,1,1,1,2,5,4,0,1,1,2,0,19,전남,개인,50~59
Porsche,1,0,0,0,0,0,0,0,0,0,0,1,2,전남,개인,50~59
Toyota,5,3,5,1,5,1,0,8,2,8,4,2,44,전남,개인,50~59
Volvo,3,1,1,1,4,1,1,2,0,0,1,1,16,전남,개인,50~59
Audi,1,0,0,0,0,0,0,0,0,0,0,0,1,전남,개인,60~69
BMW,1,4,9,4,6,5,5,5,8,4,7,11,69,전남,개인,60~69
Cadillac,0,1,0,0,0,0,0,0,0,0,0,0,1,전남,개인,60~69
Chrysler,2,0,2,0,1,1,2,1,1,1,0,0,11,전남,개인,60~69
Citroen,0,0,0,0,0,0,1,0,0,0,0,0,1,전남,개인,60~69
Fiat,0,0,3,0,0,0,0,0,0,0,0,0,3,전남,개인,60~69
Ford,1,1,2,1,1,0,2,0,3,1,0,3,15,전남,개인,60~69
Honda,2,1,0,1,1,3,2,1,3,0,2,4,20,전남,개인,60~69
Jaguar,0,0,1,0,0,0,0,0,0,0,1,0,2,전남,개인,60~69
Land Rover,0,0,1,1,0,0,1,2,1,2,0,1,9,전남,개인,60~69
Lexus,3,1,1,2,1,3,2,0,1,4,3,1,22,전남,개인,60~69
Mercedes-Benz,7,12,13,10,10,15,7,11,10,7,9,3,114,전남,개인,60~69
Nissan,0,1,2,0,0,0,1,2,1,0,0,1,8,전남,개인,60~69
Peugeot,0,1,0,1,0,1,0,0,0,1,1,0,5,전남,개인,60~69
Porsche,0,0,0,0,2,0,0,0,0,0,0,0,2,전남,개인,60~69
Toyota,3,1,2,2,3,0,2,2,0,1,3,2,21,전남,개인,60~69
Volvo,1,2,0,1,0,0,0,0,1,0,0,0,5,전남,개인,60~69
BMW,3,0,2,3,2,0,0,0,0,0,2,0,12,전남,개인,70~
Cadillac,0,1,0,0,0,0,0,0,0,0,0,0,1,전남,개인,70~
Chrysler,0,0,1,0,0,0,0,0,1,0,0,0,2,전남,개인,70~
Ford,0,0,0,0,0,0,0,0,0,0,1,0,1,전남,개인,70~
Honda,1,0,0,1,1,0,0,0,0,0,0,0,3,전남,개인,70~
Jaguar,0,0,0,0,0,0,0,1,0,0,0,0,1,전남,개인,70~
Land Rover,0,0,1,0,0,0,0,0,1,0,0,2,4,전남,개인,70~
MINI,0,0,0,0,0,1,0,1,0,0,0,0,2,전남,개인,70~
Mercedes-Benz,1,0,2,2,1,1,0,0,1,1,2,1,12,전남,개인,70~
Nissan,0,1,0,1,0,1,0,0,0,0,0,1,4,전남,개인,70~
Porsche,0,1,0,0,0,0,0,0,0,0,0,0,1,전남,개인,70~
Toyota,0,0,0,0,2,0,1,0,0,0,0,0,3,전남,개인,70~
Audi,2,1,0,0,0,0,0,0,0,0,0,0,3,전남,개인-남자,20~29
BMW,7,1,16,14,13,9,5,4,2,5,11,13,100,전남,개인-남자,20~29
Cadillac,0,0,0,0,0,0,0,0,0,0,0,1,1,전남,개인-남자,20~29
Chrysler,0,0,0,0,0,0,0,0,0,1,1,1,3,전남,개인-남자,20~29
Citroen,0,0,0,0,0,0,0,0,0,1,0,0,1,전남,개인-남자,20~29
Ford,1,0,1,0,0,1,0,0,1,0,0,0,4,전남,개인-남자,20~29
Honda,2,2,1,2,0,0,1,1,0,0,1,1,11,전남,개인-남자,20~29
Infiniti,0,0,0,0,1,0,0,0,0,0,0,0,1,전남,개인-남자,20~29
Jaguar,0,0,0,1,0,0,0,0,0,0,0,0,1,전남,개인-남자,20~29
Land Rover,0,0,0,0,0,1,0,0,0,1,0,0,2,전남,개인-남자,20~29
Lexus,0,1,0,0,0,0,1,0,0,1,0,0,3,전남,개인-남자,20~29
MINI,0,0,1,1,0,0,0,1,0,1,0,1,5,전남,개인-남자,20~29
Mercedes-Benz,3,6,2,4,1,5,3,5,2,3,2,1,37,전남,개인-남자,20~29
Nissan,0,0,0,1,2,0,0,1,1,2,1,0,8,전남,개인-남자,20~29
Peugeot,0,0,0,0,0,0,1,0,1,0,1,0,3,전남,개인-남자,20~29
Porsche,0,0,0,0,0,0,1,0,1,1,0,0,3,전남,개인-남자,20~29
Toyota,1,0,0,1,0,0,0,2,0,0,1,0,5,전남,개인-남자,20~29
Volvo,0,0,1,0,0,0,1,1,0,0,0,0,3,전남,개인-남자,20~29
Audi,1,1,0,0,0,0,0,0,0,0,0,0,2,전남,개인-남자,30~39
BMW,10,13,37,41,32,19,8,17,32,15,29,36,289,전남,개인-남자,30~39
Cadillac,0,0,0,0,0,0,1,1,0,1,0,2,5,전남,개인-남자,30~39
Chrysler,0,0,0,1,2,0,0,1,0,1,2,0,7,전남,개인-남자,30~39
Citroen,0,0,1,0,0,0,0,0,1,0,0,0,2,전남,개인-남자,30~39
Fiat,0,0,2,0,0,0,0,0,0,0,0,0,2,전남,개인-남자,30~39
Ford,3,1,3,3,1,5,5,3,4,2,2,2,34,전남,개인-남자,30~39
Honda,7,2,0,12,6,10,5,1,4,3,7,5,62,전남,개인-남자,30~39
Infiniti,2,0,1,0,1,1,0,1,1,0,1,0,8,전남,개인-남자,30~39
Jaguar,1,0,3,0,0,0,0,0,0,0,0,0,4,전남,개인-남자,30~39
Land Rover,1,0,1,0,1,1,3,1,2,3,3,4,20,전남,개인-남자,30~39
Lexus,1,2,3,4,1,2,2,5,4,2,2,3,31,전남,개인-남자,30~39
MINI,0,2,2,1,2,3,3,1,1,1,1,1,18,전남,개인-남자,30~39
Mercedes-Benz,18,17,16,13,11,19,8,11,12,6,7,8,146,전남,개인-남자,30~39
Nissan,2,2,2,6,5,2,3,3,0,2,0,6,33,전남,개인-남자,30~39
Peugeot,0,2,0,2,1,1,1,1,0,1,1,4,14,전남,개인-남자,30~39
Porsche,0,0,1,0,0,2,0,0,0,0,2,1,6,전남,개인-남자,30~39
Toyota,1,1,1,4,5,6,2,2,3,3,4,2,34,전남,개인-남자,30~39
Volvo,1,3,0,3,1,2,2,2,1,2,1,1,19,전남,개인-남자,30~39
Audi,1,2,1,0,0,0,0,0,0,0,0,0,4,전남,개인-남자,40~49
BMW,2,3,26,19,17,16,8,10,16,15,35,40,207,전남,개인-남자,40~49
Cadillac,0,0,0,0,0,0,0,0,1,1,1,0,3,전남,개인-남자,40~49
Chrysler,4,3,1,2,2,1,0,3,1,1,2,3,23,전남,개인-남자,40~49
Citroen,1,1,0,0,0,0,1,0,0,0,0,0,3,전남,개인-남자,40~49
Fiat,0,0,1,1,0,0,0,0,0,0,0,0,2,전남,개인-남자,40~49
Ford,3,2,4,2,4,5,2,3,3,3,4,6,41,전남,개인-남자,40~49
Honda,4,2,4,3,12,18,9,4,10,4,6,2,78,전남,개인-남자,40~49
Infiniti,3,0,1,0,1,1,1,0,0,0,0,0,7,전남,개인-남자,40~49
Jaguar,0,1,1,2,0,2,0,0,0,0,0,3,9,전남,개인-남자,40~49
Land Rover,0,3,0,1,0,0,1,5,0,1,2,2,15,전남,개인-남자,40~49
Lexus,4,4,3,2,2,3,1,5,0,2,1,1,28,전남,개인-남자,40~49
MINI,0,1,0,0,5,1,1,0,1,3,0,1,13,전남,개인-남자,40~49
Mercedes-Benz,20,9,15,21,9,16,17,10,8,8,18,8,159,전남,개인-남자,40~49
Nissan,2,1,7,2,0,2,0,2,0,1,2,1,20,전남,개인-남자,40~49
Peugeot,0,1,5,2,2,3,1,1,1,2,1,4,23,전남,개인-남자,40~49
Porsche,0,1,0,0,1,0,0,0,0,0,1,0,3,전남,개인-남자,40~49
Toyota,1,0,0,4,5,5,0,7,4,3,5,3,37,전남,개인-남자,40~49
Volvo,1,2,3,2,1,1,1,0,1,1,0,2,15,전남,개인-남자,40~49
BMW,10,10,16,10,11,13,4,8,12,11,19,23,147,전남,개인-남자,50~59
Bentley,0,0,0,0,0,0,0,0,0,0,0,1,1,전남,개인-남자,50~59
Cadillac,0,0,0,0,0,1,0,1,1,0,0,3,6,전남,개인-남자,50~59
Chrysler,4,2,2,1,2,1,2,2,1,1,5,2,25,전남,개인-남자,50~59
Fiat,0,0,0,0,0,1,0,0,0,0,0,0,1,전남,개인-남자,50~59
Ford,3,1,3,1,4,2,2,3,1,0,3,4,27,전남,개인-남자,50~59
Honda,2,0,3,4,5,8,6,4,8,8,5,5,58,전남,개인-남자,50~59
Infiniti,0,0,0,0,0,0,0,0,0,0,1,0,1,전남,개인-남자,50~59
Jaguar,0,0,0,0,0,2,0,1,0,1,0,0,4,전남,개인-남자,50~59
Land Rover,0,0,2,0,0,0,0,2,2,1,3,1,11,전남,개인-남자,50~59
Lexus,1,4,2,3,1,2,2,1,5,4,2,1,28,전남,개인-남자,50~59
MINI,0,1,0,0,1,1,0,0,1,1,1,5,11,전남,개인-남자,50~59
Mercedes-Benz,16,8,15,11,9,16,14,9,18,7,14,5,142,전남,개인-남자,50~59
Nissan,1,1,2,1,0,2,1,0,4,0,1,0,13,전남,개인-남자,50~59
Peugeot,0,1,1,1,2,1,4,0,1,0,2,0,13,전남,개인-남자,50~59
Porsche,1,0,0,0,0,0,0,0,0,0,0,1,2,전남,개인-남자,50~59
Toyota,3,3,4,1,3,1,0,7,1,8,4,1,36,전남,개인-남자,50~59
Volvo,2,1,1,0,3,1,1,2,0,0,1,1,13,전남,개인-남자,50~59
Audi,1,0,0,0,0,0,0,0,0,0,0,0,1,전남,개인-남자,60~69
BMW,1,2,8,3,6,4,4,5,6,2,7,11,59,전남,개인-남자,60~69
Chrysler,2,0,1,0,1,0,2,1,0,1,0,0,8,전남,개인-남자,60~69
Fiat,0,0,1,0,0,0,0,0,0,0,0,0,1,전남,개인-남자,60~69
Ford,1,1,2,1,1,0,2,0,3,1,0,3,15,전남,개인-남자,60~69
Honda,2,1,0,0,1,2,2,1,2,0,1,4,16,전남,개인-남자,60~69
Jaguar,0,0,1,0,0,0,0,0,0,0,1,0,2,전남,개인-남자,60~69
Land Rover,0,0,1,1,0,0,1,2,1,2,0,1,9,전남,개인-남자,60~69
Lexus,3,1,1,2,1,3,2,0,0,3,3,1,20,전남,개인-남자,60~69
Mercedes-Benz,5,11,10,6,5,15,6,9,8,6,5,3,89,전남,개인-남자,60~69
Nissan,0,1,2,0,0,0,0,1,1,0,0,1,6,전남,개인-남자,60~69
Peugeot,0,1,0,1,0,0,0,0,0,1,1,0,4,전남,개인-남자,60~69
Porsche,0,0,0,0,2,0,0,0,0,0,0,0,2,전남,개인-남자,60~69
Toyota,2,0,1,1,3,0,1,2,0,1,2,2,15,전남,개인-남자,60~69
Volvo,1,2,0,1,0,0,0,0,0,0,0,0,4,전남,개인-남자,60~69
BMW,2,0,2,1,0,0,0,0,0,0,2,0,7,전남,개인-남자,70~
Chrysler,0,0,1,0,0,0,0,0,1,0,0,0,2,전남,개인-남자,70~
Ford,0,0,0,0,0,0,0,0,0,0,1,0,1,전남,개인-남자,70~
Honda,1,0,0,1,1,0,0,0,0,0,0,0,3,전남,개인-남자,70~
Jaguar,0,0,0,0,0,0,0,1,0,0,0,0,1,전남,개인-남자,70~
Land Rover,0,0,1,0,0,0,0,0,1,0,0,1,3,전남,개인-남자,70~
MINI,0,0,0,0,0,1,0,0,0,0,0,0,1,전남,개인-남자,70~
Mercedes-Benz,1,0,1,2,1,0,0,0,0,1,2,1,9,전남,개인-남자,70~
Nissan,0,1,0,1,0,0,0,0,0,0,0,1,3,전남,개인-남자,70~
Toyota,0,0,0,0,2,0,0,0,0,0,0,0,2,전남,개인-남자,70~
BMW,2,1,3,2,4,2,2,2,2,2,3,2,27,전남,개인-여자,20~29
Chrysler,0,0,0,0,0,0,0,0,2,1,3,0,6,전남,개인-여자,20~29
Fiat,0,0,1,0,0,0,0,0,0,0,0,0,1,전남,개인-여자,20~29
Ford,0,0,0,0,1,1,0,0,0,0,0,0,2,전남,개인-여자,20~29
Honda,0,0,0,0,2,1,0,0,1,0,0,0,4,전남,개인-여자,20~29
Infiniti,1,0,0,0,0,0,0,0,0,0,0,0,1,전남,개인-여자,20~29
Land Rover,0,0,0,0,0,0,0,0,1,0,0,0,1,전남,개인-여자,20~29
Lexus,0,0,0,1,0,0,0,0,0,0,0,0,1,전남,개인-여자,20~29
MINI,1,1,1,0,0,1,1,4,2,0,1,2,14,전남,개인-여자,20~29
Mercedes-Benz,0,3,1,0,2,0,1,2,1,0,1,2,13,전남,개인-여자,20~29
Nissan,0,0,0,0,1,0,1,0,0,0,1,0,3,전남,개인-여자,20~29
Peugeot,0,0,0,2,0,0,1,0,0,0,0,0,3,전남,개인-여자,20~29
Porsche,0,0,0,0,0,0,0,0,0,0,0,1,1,전남,개인-여자,20~29
Toyota,0,0,0,0,2,1,0,1,0,0,0,1,5,전남,개인-여자,20~29
Volvo,0,1,0,0,0,0,0,0,0,1,0,0,2,전남,개인-여자,20~29
Audi,1,0,0,0,0,0,0,0,0,0,0,0,1,전남,개인-여자,30~39
BMW,2,4,8,16,5,12,5,5,6,6,10,12,91,전남,개인-여자,30~39
Cadillac,0,0,0,1,0,0,0,1,0,0,0,0,2,전남,개인-여자,30~39
Chrysler,0,0,1,1,0,1,1,2,1,0,2,0,9,전남,개인-여자,30~39
Citroen,0,0,0,2,0,0,0,0,1,1,0,0,4,전남,개인-여자,30~39
Fiat,0,1,1,0,0,0,0,0,0,0,0,0,2,전남,개인-여자,30~39
Ford,3,0,0,1,1,1,1,2,2,1,1,0,13,전남,개인-여자,30~39
Honda,1,0,0,0,0,3,2,0,0,1,1,1,9,전남,개인-여자,30~39
Infiniti,1,0,0,0,1,1,0,0,0,1,0,1,5,전남,개인-여자,30~39
Jaguar,0,0,2,0,0,0,0,0,1,0,0,1,4,전남,개인-여자,30~39
Land Rover,0,1,0,0,0,0,0,0,0,3,0,0,4,전남,개인-여자,30~39
Lexus,1,2,2,1,1,0,0,1,1,0,0,0,9,전남,개인-여자,30~39
MINI,2,0,2,0,1,2,6,1,3,2,2,1,22,전남,개인-여자,30~39
Mercedes-Benz,13,6,9,9,10,6,9,6,12,7,7,2,96,전남,개인-여자,30~39
Nissan,1,0,1,1,0,0,0,1,1,0,0,0,5,전남,개인-여자,30~39
Peugeot,0,0,0,1,2,2,0,3,1,1,0,2,12,전남,개인-여자,30~39
Porsche,0,0,0,0,2,1,0,0,0,0,0,0,3,전남,개인-여자,30~39
Toyota,4,1,2,2,3,1,1,0,1,1,3,4,23,전남,개인-여자,30~39
Volvo,1,0,0,0,0,0,1,1,0,1,1,1,6,전남,개인-여자,30~39
Audi,2,1,0,0,0,0,0,0,0,0,0,0,3,전남,개인-여자,40~49
BMW,1,4,15,9,4,9,3,8,7,4,7,17,88,전남,개인-여자,40~49
Cadillac,0,0,1,0,0,1,1,0,0,0,0,0,3,전남,개인-여자,40~49
Chrysler,0,1,0,1,0,2,3,2,4,0,0,1,14,전남,개인-여자,40~49
Citroen,0,1,1,0,0,0,0,1,0,0,0,0,3,전남,개인-여자,40~49
Ford,1,2,0,0,1,5,1,4,1,1,0,2,18,전남,개인-여자,40~49
Honda,1,2,2,0,3,2,1,0,2,3,2,1,19,전남,개인-여자,40~49
Jaguar,0,1,0,0,0,1,0,0,0,1,0,0,3,전남,개인-여자,40~49
Land Rover,0,0,1,0,0,0,0,1,1,0,2,0,5,전남,개인-여자,40~49
Lexus,0,0,1,0,0,1,2,0,1,0,2,1,8,전남,개인-여자,40~49
MINI,0,0,0,1,1,2,1,1,1,1,0,0,8,전남,개인-여자,40~49
Mercedes-Benz,11,12,13,4,8,12,10,4,4,7,7,8,100,전남,개인-여자,40~49
Nissan,0,0,1,0,0,1,0,0,1,1,0,0,4,전남,개인-여자,40~49
Peugeot,1,4,0,3,0,1,0,1,1,1,0,1,13,전남,개인-여자,40~49
Toyota,2,0,0,2,0,0,0,2,1,3,1,2,13,전남,개인-여자,40~49
Volvo,0,0,3,0,1,1,1,0,1,2,0,0,9,전남,개인-여자,40~49
Audi,1,1,0,0,0,0,0,0,0,0,0,0,2,전남,개인-여자,50~59
BMW,0,3,6,5,4,6,7,1,1,3,5,6,47,전남,개인-여자,50~59
Cadillac,0,0,0,0,0,1,0,0,0,1,0,0,2,전남,개인-여자,50~59
Chrysler,0,0,1,1,0,1,0,0,1,2,3,0,9,전남,개인-여자,50~59
Citroen,0,0,2,0,0,0,0,0,0,0,0,0,2,전남,개인-여자,50~59
Ford,0,0,0,1,1,2,0,0,0,0,0,0,4,전남,개인-여자,50~59
Honda,0,0,0,3,1,4,3,1,0,3,0,1,16,전남,개인-여자,50~59
Infiniti,0,0,0,0,1,0,0,0,0,0,0,0,1,전남,개인-여자,50~59
Land Rover,0,1,1,1,0,0,0,1,0,0,0,2,6,전남,개인-여자,50~59
Lexus,0,1,3,0,1,1,0,1,1,2,0,0,10,전남,개인-여자,50~59
MINI,0,0,0,0,0,0,0,1,1,2,0,0,4,전남,개인-여자,50~59
Mercedes-Benz,7,7,9,5,6,5,11,4,9,6,4,4,77,전남,개인-여자,50~59
Nissan,0,0,0,1,0,0,0,2,1,0,0,0,4,전남,개인-여자,50~59
Peugeot,1,0,0,0,0,4,0,0,0,1,0,0,6,전남,개인-여자,50~59
Toyota,2,0,1,0,2,0,0,1,1,0,0,1,8,전남,개인-여자,50~59
Volvo,1,0,0,1,1,0,0,0,0,0,0,0,3,전남,개인-여자,50~59
BMW,0,2,1,1,0,1,1,0,2,2,0,0,10,전남,개인-여자,60~69
Cadillac,0,1,0,0,0,0,0,0,0,0,0,0,1,전남,개인-여자,60~69
Chrysler,0,0,1,0,0,1,0,0,1,0,0,0,3,전남,개인-여자,60~69
Citroen,0,0,0,0,0,0,1,0,0,0,0,0,1,전남,개인-여자,60~69
Fiat,0,0,2,0,0,0,0,0,0,0,0,0,2,전남,개인-여자,60~69
Honda,0,0,0,1,0,1,0,0,1,0,1,0,4,전남,개인-여자,60~69
Lexus,0,0,0,0,0,0,0,0,1,1,0,0,2,전남,개인-여자,60~69
Mercedes-Benz,2,1,3,4,5,0,1,2,2,1,4,0,25,전남,개인-여자,60~69
Nissan,0,0,0,0,0,0,1,1,0,0,0,0,2,전남,개인-여자,60~69
Peugeot,0,0,0,0,0,1,0,0,0,0,0,0,1,전남,개인-여자,60~69
Toyota,1,1,1,1,0,0,1,0,0,0,1,0,6,전남,개인-여자,60~69
Volvo,0,0,0,0,0,0,0,0,1,0,0,0,1,전남,개인-여자,60~69
BMW,1,0,0,2,2,0,0,0,0,0,0,0,5,전남,개인-여자,70~
Cadillac,0,1,0,0,0,0,0,0,0,0,0,0,1,전남,개인-여자,70~
Land Rover,0,0,0,0,0,0,0,0,0,0,0,1,1,전남,개인-여자,70~
MINI,0,0,0,0,0,0,0,1,0,0,0,0,1,전남,개인-여자,70~
Mercedes-Benz,0,0,1,0,0,1,0,0,1,0,0,0,3,전남,개인-여자,70~
Nissan,0,0,0,0,0,1,0,0,0,0,0,0,1,전남,개인-여자,70~
Porsche,0,1,0,0,0,0,0,0,0,0,0,0,1,전남,개인-여자,70~
Toyota,0,0,0,0,0,0,1,0,0,0,0,0,1,전남,개인-여자,70~
BMW,5,4,10,19,11,13,9,6,9,12,10,13,121,경북,개인,20~29
Cadillac,0,0,0,0,0,0,0,0,0,1,1,0,2,경북,개인,20~29
Chrysler,0,0,0,1,2,1,2,1,3,0,1,2,13,경북,개인,20~29
Citroen,0,0,0,0,0,1,0,1,0,0,0,2,4,경북,개인,20~29
Fiat,1,0,0,0,0,0,0,0,0,0,0,0,1,경북,개인,20~29
Ford,2,1,0,0,3,4,1,1,0,1,0,3,16,경북,개인,20~29
Honda,1,1,1,4,1,4,2,1,0,3,1,1,20,경북,개인,20~29
Infiniti,1,0,0,1,0,0,1,1,0,1,2,0,7,경북,개인,20~29
Jaguar,0,0,0,0,0,0,0,0,1,0,0,1,2,경북,개인,20~29
Land Rover,0,0,0,1,0,1,2,1,0,0,1,1,7,경북,개인,20~29
Lexus,0,0,0,1,0,2,1,1,1,0,3,0,9,경북,개인,20~29
MINI,1,3,3,2,1,2,2,3,2,1,1,5,26,경북,개인,20~29
Mercedes-Benz,11,3,6,7,3,5,6,3,3,4,9,6,66,경북,개인,20~29
Nissan,0,0,5,1,5,1,1,2,1,2,1,1,20,경북,개인,20~29
Peugeot,0,0,0,1,0,1,0,0,1,0,0,0,3,경북,개인,20~29
Toyota,1,1,3,1,2,0,1,0,2,5,2,2,20,경북,개인,20~29
Volvo,0,0,0,1,0,0,0,1,0,0,0,0,2,경북,개인,20~29
Audi,2,1,0,0,0,0,0,0,0,0,0,0,3,경북,개인,30~39
BMW,15,26,67,77,43,38,28,31,46,30,75,66,542,경북,개인,30~39
Cadillac,0,1,0,0,0,0,0,1,1,2,4,2,11,경북,개인,30~39
Chrysler,8,5,9,0,4,6,4,2,0,6,3,4,51,경북,개인,30~39
Citroen,0,0,3,0,3,0,0,0,0,1,0,1,8,경북,개인,30~39
Fiat,0,4,4,1,0,0,0,0,0,0,0,0,9,경북,개인,30~39
Ford,11,8,5,11,15,13,10,8,6,6,10,7,110,경북,개인,30~39
Honda,5,5,3,7,9,19,9,4,13,6,11,2,93,경북,개인,30~39
Infiniti,1,2,6,0,4,4,4,3,2,1,1,1,29,경북,개인,30~39
Jaguar,1,2,0,1,0,0,0,0,0,0,1,0,5,경북,개인,30~39
Land Rover,1,2,2,0,1,1,2,1,5,2,4,8,29,경북,개인,30~39
Lexus,6,12,6,8,8,7,3,6,4,4,9,6,79,경북,개인,30~39
MINI,1,4,7,7,9,3,3,8,9,6,11,9,77,경북,개인,30~39
Mercedes-Benz,41,29,34,25,19,36,21,27,28,15,29,20,324,경북,개인,30~39
Nissan,6,8,13,10,10,8,12,4,6,8,4,5,94,경북,개인,30~39
Peugeot,1,0,2,3,3,3,2,2,3,3,1,5,28,경북,개인,30~39
Porsche,0,0,0,0,3,0,2,0,0,0,0,0,5,경북,개인,30~39
Toyota,8,8,9,8,7,11,19,13,2,17,20,11,133,경북,개인,30~39
Volvo,2,2,1,2,2,3,3,2,3,1,2,5,28,경북,개인,30~39
Audi,4,1,0,0,0,0,0,0,0,0,0,0,5,경북,개인,40~49
BMW,10,21,38,41,36,26,14,14,33,29,35,29,326,경북,개인,40~49
Bentley,0,0,0,0,0,0,1,0,0,0,0,0,1,경북,개인,40~49
Cadillac,0,1,1,2,2,1,0,2,1,2,3,3,18,경북,개인,40~49
Chrysler,5,8,10,2,10,9,7,7,7,6,9,4,84,경북,개인,40~49
Citroen,0,3,0,0,0,0,0,0,1,0,1,0,5,경북,개인,40~49
Fiat,1,0,3,3,0,0,0,0,0,0,0,0,7,경북,개인,40~49
Ford,13,4,10,11,14,9,8,11,10,7,10,5,112,경북,개인,40~49
Honda,9,3,5,6,6,10,10,5,6,10,10,5,85,경북,개인,40~49
Infiniti,1,2,0,1,1,1,2,3,2,1,1,1,16,경북,개인,40~49
Jaguar,2,0,2,1,0,0,0,0,2,1,0,0,8,경북,개인,40~49
Land Rover,1,1,2,0,3,3,1,2,7,2,4,2,28,경북,개인,40~49
Lexus,5,10,7,9,7,8,9,8,6,10,4,7,90,경북,개인,40~49
MINI,3,3,7,6,1,5,4,6,4,7,4,5,55,경북,개인,40~49
Mercedes-Benz,37,27,34,26,24,38,34,29,23,20,26,28,346,경북,개인,40~49
Nissan,7,9,4,3,8,2,6,10,8,6,7,8,78,경북,개인,40~49
Peugeot,1,0,3,5,1,1,4,2,3,1,0,4,25,경북,개인,40~49
Porsche,1,0,1,0,1,0,0,0,0,1,3,1,8,경북,개인,40~49
Toyota,10,10,9,11,5,8,6,13,5,14,11,9,111,경북,개인,40~49
Volvo,1,3,1,0,3,2,2,8,4,0,2,0,26,경북,개인,40~49
Audi,3,0,0,0,0,0,0,0,0,0,0,0,3,경북,개인,50~59
BMW,11,10,16,26,20,19,14,13,13,15,22,19,198,경북,개인,50~59
Cadillac,0,1,0,0,1,1,2,0,3,1,3,4,16,경북,개인,50~59
Chrysler,4,6,7,5,3,3,4,8,12,3,8,11,74,경북,개인,50~59
Citroen,1,0,0,0,0,0,0,0,0,0,0,0,1,경북,개인,50~59
Fiat,1,0,3,1,0,0,0,0,0,0,0,0,5,경북,개인,50~59
Ford,7,3,6,5,3,5,6,5,4,6,7,8,65,경북,개인,50~59
Honda,5,4,5,7,10,13,7,3,9,7,3,1,74,경북,개인,50~59
Infiniti,0,0,0,3,1,0,0,0,1,0,0,2,7,경북,개인,50~59
Jaguar,0,0,1,0,0,0,0,1,0,0,0,2,4,경북,개인,50~59
Land Rover,1,2,0,0,1,3,3,1,3,1,0,4,19,경북,개인,50~59
Lexus,4,7,7,7,5,6,7,10,11,5,5,12,86,경북,개인,50~59
MINI,1,3,3,2,7,0,1,2,0,6,3,3,31,경북,개인,50~59
Mercedes-Benz,37,23,18,21,13,30,16,21,23,22,15,16,255,경북,개인,50~59
Nissan,4,5,4,6,13,4,7,4,4,6,4,5,66,경북,개인,50~59
Peugeot,1,2,1,3,2,0,3,1,2,1,0,0,16,경북,개인,50~59
Toyota,4,7,4,6,2,5,10,10,2,11,6,7,74,경북,개인,50~59
Volvo,5,2,1,2,1,4,2,1,1,2,3,1,25,경북,개인,50~59
Audi,0,1,0,0,1,0,0,0,0,0,0,0,2,경북,개인,60~69
BMW,4,7,12,12,10,7,5,3,9,4,13,13,99,경북,개인,60~69
Cadillac,0,1,0,1,0,0,0,0,0,0,0,0,2,경북,개인,60~69
Chrysler,3,1,4,3,5,1,4,1,2,1,2,4,31,경북,개인,60~69
Fiat,0,1,0,0,0,0,0,0,0,0,0,0,1,경북,개인,60~69
Ford,1,3,2,0,3,5,2,3,1,0,0,1,21,경북,개인,60~69
Honda,6,2,1,2,3,3,2,3,1,2,1,0,26,경북,개인,60~69
Infiniti,0,0,0,0,1,0,1,0,1,1,0,0,4,경북,개인,60~69
Jaguar,0,0,0,0,1,0,0,0,0,0,0,0,1,경북,개인,60~69
Land Rover,2,0,0,0,2,1,0,2,1,2,1,1,12,경북,개인,60~69
Lexus,4,1,4,2,2,4,1,4,4,2,1,4,33,경북,개인,60~69
MINI,1,0,0,1,1,0,1,0,0,1,2,1,8,경북,개인,60~69
Mercedes-Benz,20,18,15,9,6,20,9,4,7,5,11,12,136,경북,개인,60~69
Nissan,0,1,1,1,0,3,0,0,3,1,3,1,14,경북,개인,60~69
Peugeot,0,0,0,0,0,0,0,0,1,0,1,0,2,경북,개인,60~69
Porsche,0,0,0,0,0,0,0,0,1,0,0,0,1,경북,개인,60~69
Toyota,1,5,3,0,3,1,6,4,2,10,2,9,46,경북,개인,60~69
Volvo,1,0,2,1,3,2,0,2,0,0,3,0,14,경북,개인,60~69
BMW,0,2,3,4,2,2,3,4,3,2,2,2,29,경북,개인,70~
Chrysler,0,0,0,0,0,0,0,0,1,0,0,0,1,경북,개인,70~
Ford,0,1,0,1,2,0,1,0,1,0,1,1,8,경북,개인,70~
Honda,0,0,0,0,1,1,0,0,0,1,0,1,4,경북,개인,70~
Jaguar,0,0,0,0,0,0,0,0,1,0,0,0,1,경북,개인,70~
Land Rover,0,0,2,1,2,0,0,0,0,0,0,0,5,경북,개인,70~
Lexus,0,0,2,2,1,2,0,1,1,0,0,1,10,경북,개인,70~
MINI,0,0,0,0,1,0,0,0,0,0,0,0,1,경북,개인,70~
Mercedes-Benz,3,2,2,3,1,0,4,2,2,2,0,4,25,경북,개인,70~
Peugeot,0,0,0,0,0,1,0,0,0,0,0,0,1,경북,개인,70~
