,date,Mercedes-Benz,ASTON MARTIN,ASTON MARTIN,Nissan,Nissan,Nissan,Nissan,Nissan,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,BMW,BMW,Lincoln,Lincoln,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Volvo,Volvo,Volvo,Volvo,Volvo,Honda,Honda,Honda
index,date,Mercedes-Benz,ASTON MARTIN,ASTON MARTIN,Nissan,Nissan,Nissan,Nissan,Nissan,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,BMW,BMW,Lincoln,Lincoln,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Volvo,Volvo,Volvo,Volvo,Volvo,Honda,Honda,Honda
79,2016-03-20,6702.6,880.9,880.9,,,1621.5,1621.5,1621.5,11906.7,6707.1,6707.1,6707.1,10604.1,10604.1,251.2,251.2,11906.7,1402.6,1402.6,1402.6,1402.6,6945.3,6945.3,6945.3,6945.3,6702.6,6702.6,6702.6,3637.0,5.4,5.4,5.4,5.4,2002.9,2002.9,2002.9
80,2016-03-21,6209.0,706.3,706.3,,,922.2,922.2,922.2,11029.9,6524.5,6524.5,6524.5,9289.3,9289.3,217.9,217.9,11029.9,1310.7,1310.7,1310.7,1310.7,6507.3,6507.3,6507.3,6507.3,6209.0,6209.0,6209.0,2525.4,3.3,3.3,3.3,3.3,1654.8,1654.8,1654.8
81,2016-03-22,6209.5,679.1,679.1,,,947.5,947.5,947.5,11030.9,6007.8,6007.8,6007.8,9302.4,9302.4,200.8,200.8,11030.9,1297.6,1297.6,1297.6,1297.6,6181.4,6181.4,6181.4,6181.4,6209.5,6209.5,6209.5,1863.1,1.3,1.3,1.3,1.3,1078.6,1078.6,1078.6
82,2016-03-23,6251.0,657.9,657.9,,,967.6,967.6,967.6,11104.6,6471.0,6471.0,6471.0,9434.6,9434.6,172.5,172.5,11104.6,1303.7,1303.7,1303.7,1303.7,5914.0,5914.0,5914.0,5914.0,6251.0,6251.0,6251.0,1785.3,3.0,3.0,3.0,3.0,980.8,980.8,980.8
83,2016-03-24,6270.9,624.6,624.6,,,753.7,753.7,753.7,11139.9,6419.5,6419.5,6419.5,9447.7,9447.7,202.8,202.8,11139.9,1277.4,1277.4,1277.4,1277.4,5481.1,5481.1,5481.1,5481.1,6270.9,6270.9,6270.9,1709.7,5.0,5.0,5.0,5.0,1151.3,1151.3,1151.3
84,2016-03-25,6099.9,693.2,693.2,,,585.2,585.2,585.2,10836.1,6302.5,6302.5,6302.5,9401.3,9401.3,202.8,202.8,10836.1,1331.9,1331.9,1331.9,1331.9,5376.2,5376.2,5376.2,5376.2,6099.9,6099.9,6099.9,1781.3,3.7,3.7,3.7,3.7,815.3,815.3,815.3
85,2016-03-26,6337.9,877.9,877.9,,,579.2,579.2,579.2,11258.9,6831.2,6831.2,6831.2,9696.9,9696.9,177.6,177.6,11258.9,1388.4,1388.4,1388.4,1388.4,6219.8,6219.8,6219.8,6219.8,6337.9,6337.9,6337.9,2050.0,5.6,5.6,5.6,5.6,918.2,918.2,918.2
86,2016-03-27,6460.0,896.0,896.0,,,623.6,623.6,623.6,11475.9,6760.6,6760.6,6760.6,9924.0,9924.0,214.9,214.9,11475.9,1405.6,1405.6,1405.6,1405.6,6345.9,6345.9,6345.9,6345.9,6460.0,6460.0,6460.0,2170.9,3.0,3.0,3.0,3.0,1174.5,1174.5,1174.5
87,2016-03-28,6288.5,752.7,752.7,,,602.4,602.4,602.4,11171.1,6431.7,6431.7,6431.7,9292.3,9292.3,237.1,237.1,11171.1,1411.6,1411.6,1411.6,1411.6,5865.6,5865.6,5865.6,5865.6,6288.5,6288.5,6288.5,1734.7,3.9,3.9,3.9,3.9,3508.4,3508.4,3508.4
88,2016-03-29,7168.3,787.0,787.0,,,742.6,742.6,742.6,12734.2,7229.8,7229.8,7229.8,9828.1,9828.1,220.0,220.0,12734.2,2184.6,2184.6,2184.6,2184.6,6349.9,6349.9,6349.9,6349.9,7168.3,7168.3,7168.3,1812.5,7.6,7.6,7.6,7.6,4164.3,4164.3,4164.3
89,2016-03-30,6700.3,886.9,886.9,,,705.3,705.3,705.3,11902.7,6592.1,6592.1,6592.1,9446.7,9446.7,197.7,197.7,11902.7,1462.1,1462.1,1462.1,1462.1,5660.8,5660.8,5660.8,5660.8,6700.3,6700.3,6700.3,1775.6,4.5,4.5,4.5,4.5,2320.8,2320.8,2320.8
90,2016-03-31,6058.4,791.1,791.1,,,2161.4,2161.4,2161.4,10762.5,5858.5,5858.5,5858.5,8412.4,8412.4,206.8,206.8,10762.5,1318.8,1318.8,1318.8,1318.8,5777.8,5777.8,5777.8,5777.8,6058.4,6058.4,6058.4,2261.2,5.0,5.0,5.0,5.0,1163.4,1163.4,1163.4
91,2016-04-01,6153.9,809.2,809.2,,,1765.8,1765.8,1765.8,10932.0,6445.8,6445.8,6445.8,8679.8,8679.8,156.4,156.4,10932.0,1237.1,1237.1,1237.1,1237.1,8166.2,8166.2,8166.2,8166.2,6153.9,6153.9,6153.9,2501.5,13.7,13.7,13.7,13.7,931.3,931.3,931.3
92,2016-04-02,6521.9,849.6,849.6,,,983.8,983.8,983.8,11585.9,7274.2,7274.2,7274.2,9872.5,9872.5,158.4,158.4,11585.9,1300.6,1300.6,1300.6,1300.6,8919.0,8919.0,8919.0,8919.0,6521.9,6521.9,6521.9,2886.1,12.4,12.4,12.4,12.4,1248.2,1248.2,1248.2
93,2016-04-03,7391.6,1124.1,1124.1,,,943.5,943.5,943.5,13130.7,7360.0,7360.0,7360.0,12827.0,12827.0,215.9,215.9,13130.7,1328.9,1328.9,1328.9,1328.9,8892.7,8892.7,8892.7,8892.7,7391.6,7391.6,7391.6,3398.4,16.7,16.7,16.7,16.7,1573.1,1573.1,1573.1
94,2016-04-04,7113.8,789.1,789.1,,,712.4,712.4,712.4,12637.3,6545.7,6545.7,6545.7,11057.1,11057.1,178.6,178.6,12637.3,1126.1,1126.1,1126.1,1126.1,8164.2,8164.2,8164.2,8164.2,7113.8,7113.8,7113.8,3271.8,16.3,16.3,16.3,16.3,961.6,961.6,961.6
95,2016-04-05,6667.3,714.4,714.4,,,536.8,536.8,536.8,11844.2,6147.1,6147.1,6147.1,9990.5,9990.5,152.4,152.4,11844.2,1248.2,1248.2,1248.2,1248.2,8305.4,8305.4,8305.4,8305.4,6667.3,6667.3,6667.3,2246.5,8.7,8.7,8.7,8.7,793.1,793.1,793.1
96,2016-04-06,6886.0,619.5,619.5,,,787.0,787.0,787.0,12232.7,6368.1,6368.1,6368.1,9046.1,9046.1,146.3,146.3,12232.7,1232.0,1232.0,1232.0,1232.0,9181.3,9181.3,9181.3,9181.3,6886.0,6886.0,6886.0,2652.6,12.8,12.8,12.8,12.8,714.4,714.4,714.4
97,2016-04-07,6427.7,724.5,724.5,,,1061.5,1061.5,1061.5,11418.4,6428.6,6428.6,6428.6,8644.5,8644.5,147.3,147.3,11418.4,1195.7,1195.7,1195.7,1195.7,7497.2,7497.2,7497.2,7497.2,6427.7,6427.7,6427.7,2539.6,16.5,16.5,16.5,16.5,665.0,665.0,665.0
98,2016-04-08,5845.4,732.6,732.6,,,613.5,613.5,613.5,10384.1,6359.0,6359.0,6359.0,8470.9,8470.9,166.5,166.5,10384.1,1238.1,1238.1,1238.1,1238.1,7101.7,7101.7,7101.7,7101.7,5845.4,5845.4,5845.4,2111.9,17.2,17.2,17.2,17.2,604.4,604.4,604.4
99,2016-04-09,6168.6,821.3,821.3,,,586.2,586.2,586.2,10958.2,7192.5,7192.5,7192.5,9058.2,9058.2,208.9,208.9,10958.2,1293.6,1293.6,1293.6,1293.6,8491.1,8491.1,8491.1,8491.1,6168.6,6168.6,6168.6,2408.9,29.6,29.6,29.6,29.6,635.7,635.7,635.7
100,2016-04-10,6268.0,937.4,937.4,,,698.2,698.2,698.2,11134.8,7457.9,7457.9,7457.9,9270.1,9270.1,170.5,170.5,11134.8,1320.8,1320.8,1320.8,1320.8,8939.1,8939.1,8939.1,8939.1,6268.0,6268.0,6268.0,3876.7,36.3,36.3,36.3,36.3,693.2,693.2,693.2
101,2016-04-11,6057.3,699.2,699.2,,,665.0,665.0,665.0,10760.5,6308.5,6308.5,6308.5,9073.3,9073.3,166.5,166.5,10760.5,1180.6,1180.6,1180.6,1180.6,9269.1,9269.1,9269.1,9269.1,6057.3,6057.3,6057.3,2293.1,21.9,21.9,21.9,21.9,629.6,629.6,629.6
102,2016-04-12,6123.2,671.0,671.0,,,550.9,550.9,550.9,10877.5,6847.4,6847.4,6847.4,9181.3,9181.3,181.6,181.6,10877.5,1248.2,1248.2,1248.2,1248.2,8838.2,8838.2,8838.2,8838.2,6123.2,6123.2,6123.2,2131.2,8.3,8.3,8.3,8.3,585.2,585.2,585.2
103,2016-04-13,5842.6,721.5,721.5,,,513.6,513.6,513.6,10379.0,6436.7,6436.7,6436.7,9226.7,9226.7,190.7,190.7,10379.0,1366.2,1366.2,1366.2,1366.2,9095.5,9095.5,9095.5,9095.5,5842.6,5842.6,5842.6,2229.4,12.2,12.2,12.2,12.2,649.8,649.8,649.8
104,2016-04-14,5324.6,598.3,598.3,,,583.2,583.2,583.2,9458.8,5956.4,5956.4,5956.4,8476.0,8476.0,133.2,133.2,9458.8,1176.5,1176.5,1176.5,1176.5,8275.2,8275.2,8275.2,8275.2,5324.6,5324.6,5324.6,2707.2,20.8,20.8,20.8,20.8,560.0,560.0,560.0
105,2016-04-15,6001.1,657.9,657.9,,,688.1,688.1,688.1,10660.6,6444.8,6444.8,6444.8,9346.8,9346.8,143.3,143.3,10660.6,1240.1,1240.1,1240.1,1240.1,8988.6,8988.6,8988.6,8988.6,6001.1,6001.1,6001.1,3996.0,23.3,23.3,23.3,23.3,634.7,634.7,634.7
106,2016-04-16,6253.3,748.7,748.7,,,649.8,649.8,649.8,11108.6,6396.3,6396.3,6396.3,9838.2,9838.2,184.6,184.6,11108.6,1288.6,1288.6,1288.6,1288.6,8631.4,8631.4,8631.4,8631.4,6253.3,6253.3,6253.3,3284.8,16.9,16.9,16.9,16.9,598.3,598.3,598.3
107,2016-04-17,5992.0,670.0,670.0,,,595.3,595.3,595.3,10644.4,6197.5,6197.5,6197.5,9366.0,9366.0,210.9,210.9,10644.4,1144.2,1144.2,1144.2,1144.2,8584.0,8584.0,8584.0,8584.0,5992.0,5992.0,5992.0,2823.0,13.9,13.9,13.9,13.9,605.4,605.4,605.4
108,2016-04-18,6123.8,623.6,623.6,,,413.7,413.7,413.7,10878.5,5981.6,5981.6,5981.6,9896.7,9896.7,162.5,162.5,10878.5,1310.7,1310.7,1310.7,1310.7,8813.0,8813.0,8813.0,8813.0,6123.8,6123.8,6123.8,2384.5,16.1,16.1,16.1,16.1,665.0,665.0,665.0
109,2016-04-19,6335.6,704.3,704.3,,,401.6,401.6,401.6,11254.9,6723.3,6723.3,6723.3,10816.0,10816.0,300.7,300.7,11254.9,1245.1,1245.1,1245.1,1245.1,10149.0,10149.0,10149.0,10149.0,6335.6,6335.6,6335.6,2100.5,9.8,9.8,9.8,9.8,651.8,651.8,651.8
110,2016-04-20,6657.7,730.5,730.5,,,436.9,436.9,436.9,11827.0,6386.3,6386.3,6386.3,10026.9,10026.9,211.9,211.9,11827.0,1259.3,1259.3,1259.3,1259.3,9536.5,9536.5,9536.5,9536.5,6657.7,6657.7,6657.7,2269.8,15.2,15.2,15.2,15.2,619.5,619.5,619.5
111,2016-04-21,6310.7,697.2,697.2,,,447.0,447.0,447.0,11210.5,6961.4,6961.4,6961.4,9709.0,9709.0,153.4,153.4,11210.5,1169.5,1169.5,1169.5,1169.5,9355.9,9355.9,9355.9,9355.9,6310.7,6310.7,6310.7,2389.6,12.4,12.4,12.4,12.4,598.3,598.3,598.3
112,2016-04-22,6201.0,627.6,627.6,,,393.5,393.5,393.5,11015.7,6517.4,6517.4,6517.4,9336.7,9336.7,156.4,156.4,11015.7,1291.6,1291.6,1291.6,1291.6,8575.9,8575.9,8575.9,8575.9,6201.0,6201.0,6201.0,2277.7,8.9,8.9,8.9,8.9,585.2,585.2,585.2
113,2016-04-23,6657.1,718.4,718.4,,,453.0,453.0,453.0,11826.0,7263.1,7263.1,7263.1,9639.4,9639.4,172.5,172.5,11826.0,1387.4,1387.4,1387.4,1387.4,9185.4,9185.4,9185.4,9185.4,6657.1,6657.1,6657.1,3378.0,13.1,13.1,13.1,13.1,665.0,665.0,665.0
114,2016-04-24,6333.9,683.1,683.1,,,526.7,526.7,526.7,11251.9,6425.6,6425.6,6425.6,9672.7,9672.7,181.6,181.6,11251.9,1195.7,1195.7,1195.7,1195.7,9057.2,9057.2,9057.2,9057.2,6333.9,6333.9,6333.9,2890.6,20.0,20.0,20.0,20.0,710.4,710.4,710.4
115,2016-04-25,5996.5,669.0,669.0,,,858.7,858.7,858.7,10652.5,5949.3,5949.3,5949.3,9505.2,9505.2,175.5,175.5,10652.5,1274.4,1274.4,1274.4,1274.4,8152.1,8152.1,8152.1,8152.1,5996.5,5996.5,5996.5,2540.2,15.8,15.8,15.8,15.8,692.2,692.2,692.2
116,2016-04-26,5980.6,638.7,638.7,,,514.6,514.6,514.6,10624.2,6547.7,6547.7,6547.7,9322.6,9322.6,163.5,163.5,10624.2,1281.5,1281.5,1281.5,1281.5,8161.2,8161.2,8161.2,8161.2,5980.6,5980.6,5980.6,2087.4,8.7,8.7,8.7,8.7,645.8,645.8,645.8
117,2016-04-27,6490.1,584.2,584.2,,,522.7,522.7,522.7,11529.4,7867.5,7867.5,7867.5,10198.4,10198.4,123.1,123.1,11529.4,1262.3,1262.3,1262.3,1262.3,8789.8,8789.8,8789.8,8789.8,6490.1,6490.1,6490.1,2387.3,10.8,10.8,10.8,10.8,714.4,714.4,714.4
118,2016-04-28,6836.6,652.8,652.8,,,384.4,384.4,384.4,12144.9,8174.3,8174.3,8174.3,9619.2,9619.2,162.5,162.5,12144.9,1235.1,1235.1,1235.1,1235.1,9127.8,9127.8,9127.8,9127.8,6836.6,6836.6,6836.6,2898.0,10.4,10.4,10.4,10.4,518.6,518.6,518.6
119,2016-04-29,5881.2,680.1,680.1,,,417.7,417.7,417.7,10447.6,7556.7,7556.7,7556.7,8660.6,8660.6,141.2,141.2,10447.6,1299.6,1299.6,1299.6,1299.6,9429.5,9429.5,9429.5,9429.5,5881.2,5881.2,5881.2,2308.4,13.1,13.1,13.1,13.1,488.4,488.4,488.4
120,2016-04-30,6067.0,705.3,705.3,,,478.3,478.3,478.3,10777.6,7684.9,7684.9,7684.9,8986.5,8986.5,140.2,140.2,10777.6,1203.8,1203.8,1203.8,1203.8,10418.4,10418.4,10418.4,10418.4,6067.0,6067.0,6067.0,2656.0,7.8,7.8,7.8,7.8,527.7,527.7,527.7
121,2016-05-01,6024.4,644.8,644.8,,,361.2,361.2,361.2,10702.0,7201.5,7201.5,7201.5,9481.0,9481.0,173.5,173.5,10702.0,1163.4,1163.4,1163.4,1163.4,7951.3,7951.3,7951.3,7951.3,6024.4,6024.4,6024.4,2384.0,13.7,13.7,13.7,13.7,601.4,601.4,601.4
122,2016-05-02,6213.0,575.1,575.1,,,330.0,330.0,330.0,11037.0,6760.6,6760.6,6760.6,10621.2,10621.2,229.0,229.0,11037.0,1165.4,1165.4,1165.4,1165.4,6701.1,6701.1,6701.1,6701.1,6213.0,6213.0,6213.0,2237.4,14.1,14.1,14.1,14.1,598.3,598.3,598.3
123,2016-05-03,6013.6,584.2,584.2,,,357.2,357.2,357.2,10682.8,7245.9,7245.9,7245.9,9965.3,9965.3,163.5,163.5,10682.8,1422.7,1422.7,1422.7,1422.7,6921.0,6921.0,6921.0,6921.0,6013.6,6013.6,6013.6,2186.3,11.5,11.5,11.5,11.5,605.4,605.4,605.4
124,2016-05-04,5445.6,567.1,567.1,,,308.7,308.7,308.7,9673.7,6519.4,6519.4,6519.4,9006.7,9006.7,146.3,146.3,9673.7,1248.2,1248.2,1248.2,1248.2,7061.3,7061.3,7061.3,7061.3,5445.6,5445.6,5445.6,1876.7,10.4,10.4,10.4,10.4,469.2,469.2,469.2
125,2016-05-05,5609.1,721.5,721.5,,,349.1,349.1,349.1,9964.3,6558.8,6558.8,6558.8,8820.1,8820.1,202.8,202.8,9964.3,1424.7,1424.7,1424.7,1424.7,6729.3,6729.3,6729.3,6729.3,5609.1,5609.1,5609.1,2366.3,8.0,8.0,8.0,8.0,633.6,633.6,633.6
126,2016-05-06,5943.1,744.6,744.6,,,404.6,404.6,404.6,10557.6,7513.4,7513.4,7513.4,9708.0,9708.0,179.6,179.6,10557.6,1626.6,1626.6,1626.6,1626.6,7940.2,7940.2,7940.2,7940.2,5943.1,5943.1,5943.1,2335.1,9.5,9.5,9.5,9.5,740.6,740.6,740.6
127,2016-05-07,6197.0,748.7,748.7,,,514.6,514.6,514.6,11008.7,7478.0,7478.0,7478.0,9482.0,9482.0,156.4,156.4,11008.7,1632.6,1632.6,1632.6,1632.6,7496.2,7496.2,7496.2,7496.2,6197.0,6197.0,6197.0,2412.4,8.0,8.0,8.0,8.0,676.0,676.0,676.0
128,2016-05-08,6374.2,756.8,756.8,,,431.9,431.9,431.9,11323.5,7368.0,7368.0,7368.0,9649.5,9649.5,169.5,169.5,11323.5,1698.2,1698.2,1698.2,1698.2,7874.6,7874.6,7874.6,7874.6,6374.2,6374.2,6374.2,2579.9,8.9,8.9,8.9,8.9,1100.9,1100.9,1100.9
129,2016-05-09,6498.1,626.6,626.6,,,409.6,409.6,409.6,11543.5,7251.0,7251.0,7251.0,10822.0,10822.0,168.5,168.5,11543.5,1699.2,1699.2,1699.2,1699.2,7830.2,7830.2,7830.2,7830.2,6498.1,6498.1,6498.1,2931.0,14.3,14.3,14.3,14.3,1227.0,1227.0,1227.0
130,2016-05-10,6629.3,650.8,650.8,,,437.9,437.9,437.9,11776.6,7374.1,7374.1,7374.1,10332.6,10332.6,154.4,154.4,11776.6,1711.3,1711.3,1711.3,1711.3,7459.9,7459.9,7459.9,7459.9,6629.3,6629.3,6629.3,2523.1,12.8,12.8,12.8,12.8,3818.2,3818.2,3818.2
131,2016-05-11,6647.5,590.3,590.3,,,402.6,402.6,402.6,11808.9,7401.4,7401.4,7401.4,9717.1,9717.1,133.2,133.2,11808.9,1619.5,1619.5,1619.5,1619.5,7508.3,7508.3,7508.3,7508.3,6647.5,6647.5,6647.5,2437.3,6.7,6.7,6.7,6.7,2125.0,2125.0,2125.0
132,2016-05-12,6272.6,718.4,718.4,,,467.2,467.2,467.2,11142.9,7396.3,7396.3,7396.3,9543.5,9543.5,147.3,147.3,11142.9,1533.7,1533.7,1533.7,1533.7,6718.2,6718.2,6718.2,6718.2,6272.6,6272.6,6272.6,2308.4,8.9,8.9,8.9,8.9,1824.3,1824.3,1824.3
133,2016-05-13,5971.0,677.1,677.1,,,389.5,389.5,389.5,10607.1,6970.5,6970.5,6970.5,9418.5,9418.5,151.3,151.3,10607.1,1623.6,1623.6,1623.6,1623.6,6254.1,6254.1,6254.1,6254.1,5971.0,5971.0,5971.0,1986.3,7.4,7.4,7.4,7.4,1643.7,1643.7,1643.7
134,2016-05-14,6234.0,791.1,791.1,,,426.8,426.8,426.8,11074.3,7662.7,7662.7,7662.7,9592.0,9592.0,160.4,160.4,11074.3,1363.2,1363.2,1363.2,1363.2,6236.9,6236.9,6236.9,6236.9,6234.0,6234.0,6234.0,2329.4,16.1,16.1,16.1,16.1,1347.1,1347.1,1347.1
135,2016-05-15,6207.8,990.9,990.9,,,447.0,447.0,447.0,11027.9,7892.8,7892.8,7892.8,10280.1,10280.1,223.0,223.0,11027.9,1464.1,1464.1,1464.1,1464.1,6885.7,6885.7,6885.7,6885.7,6207.8,6207.8,6207.8,2756.0,24.4,24.4,24.4,24.4,1337.0,1337.0,1337.0
136,2016-05-16,6265.8,775.9,775.9,,,515.6,515.6,515.6,11130.8,7970.4,7970.4,7970.4,10157.0,10157.0,202.8,202.8,11130.8,1898.0,1898.0,1898.0,1898.0,7977.5,7977.5,7977.5,7977.5,6265.8,6265.8,6265.8,3510.3,83.1,83.1,83.1,83.1,1294.6,1294.6,1294.6
137,2016-05-17,5814.8,718.4,718.4,,,487.4,487.4,487.4,10329.6,7167.3,7167.3,7167.3,9813.0,9813.0,240.1,240.1,10329.6,1986.8,1986.8,1986.8,1986.8,6525.5,6525.5,6525.5,6525.5,5814.8,5814.8,5814.8,3185.4,47.2,47.2,47.2,47.2,1117.0,1117.0,1117.0
138,2016-05-18,5741.5,585.2,585.2,,,381.4,381.4,381.4,10199.5,6693.0,6693.0,6693.0,10447.6,10447.6,224.0,224.0,10199.5,1673.0,1673.0,1673.0,1673.0,5921.1,5921.1,5921.1,5921.1,5741.5,5741.5,5741.5,3383.1,58.7,58.7,58.7,58.7,1109.9,1109.9,1109.9
139,2016-05-19,5748.9,614.5,614.5,,,405.6,405.6,405.6,10212.5,6693.0,6693.0,6693.0,10020.8,10020.8,173.5,173.5,10212.5,1818.3,1818.3,1818.3,1818.3,5904.9,5904.9,5904.9,5904.9,5748.9,5748.9,5748.9,2770.7,140.3,140.3,140.3,140.3,967.6,967.6,967.6
140,2016-05-20,5892.6,630.6,630.6,,,392.5,392.5,392.5,10467.8,7167.3,7167.3,7167.3,10045.0,10045.0,212.9,212.9,10467.8,1918.2,1918.2,1918.2,1918.2,6284.3,6284.3,6284.3,6284.3,5892.6,5892.6,5892.6,3233.1,240.8,240.8,240.8,240.8,965.6,965.6,965.6
141,2016-05-21,6269.8,698.2,698.2,,,533.8,533.8,533.8,11137.9,7414.4,7414.4,7414.4,9764.5,9764.5,192.7,192.7,11137.9,1542.8,1542.8,1542.8,1542.8,6590.1,6590.1,6590.1,6590.1,6269.8,6269.8,6269.8,2583.9,85.9,85.9,85.9,85.9,983.8,983.8,983.8
142,2016-05-22,6264.6,810.2,810.2,,,463.1,463.1,463.1,11128.8,7102.7,7102.7,7102.7,10044.0,10044.0,272.4,272.4,11128.8,1562.0,1562.0,1562.0,1562.0,9468.9,9468.9,9468.9,9468.9,6264.6,6264.6,6264.6,2988.3,88.1,88.1,88.1,88.1,1008.0,1008.0,1008.0
143,2016-05-23,6393.6,729.5,729.5,,,408.6,408.6,408.6,11357.8,7466.9,7466.9,7466.9,10306.4,10306.4,242.1,242.1,11357.8,1624.6,1624.6,1624.6,1624.6,7047.2,7047.2,7047.2,7047.2,6393.6,6393.6,6393.6,2629.3,93.1,93.1,93.1,93.1,1037.3,1037.3,1037.3
144,2016-05-24,7222.3,556.0,556.0,,,558.0,558.0,558.0,12830.0,7657.6,7657.6,7657.6,9805.9,9805.9,229.0,229.0,12830.0,1634.6,1634.6,1634.6,1634.6,6985.6,6985.6,6985.6,6985.6,7222.3,7222.3,7222.3,2635.6,63.7,63.7,63.7,63.7,957.6,957.6,957.6
145,2016-05-25,7099.6,567.1,567.1,,,449.0,449.0,449.0,12612.1,8499.2,8499.2,8499.2,9312.5,9312.5,189.7,189.7,12612.1,1805.1,1805.1,1805.1,1805.1,7014.9,7014.9,7014.9,7014.9,7099.6,7099.6,7099.6,2232.8,42.6,42.6,42.6,42.6,847.6,847.6,847.6
146,2016-05-26,6086.3,704.3,704.3,,,388.5,388.5,388.5,10811.9,6835.3,6835.3,6835.3,8958.3,8958.3,175.5,175.5,10811.9,1621.5,1621.5,1621.5,1621.5,6071.4,6071.4,6071.4,6071.4,6086.3,6086.3,6086.3,2225.5,31.3,31.3,31.3,31.3,1220.9,1220.9,1220.9
147,2016-05-27,6019.3,592.3,592.3,,,421.8,421.8,421.8,10692.9,7253.0,7253.0,7253.0,8808.0,8808.0,165.5,165.5,10692.9,1704.3,1704.3,1704.3,1704.3,5748.5,5748.5,5748.5,5748.5,6019.3,6019.3,6019.3,2543.0,36.9,36.9,36.9,36.9,1725.5,1725.5,1725.5
148,2016-05-28,6369.7,613.5,613.5,,,457.1,457.1,457.1,11315.5,8401.3,8401.3,8401.3,9935.0,9935.0,221.0,221.0,11315.5,1631.6,1631.6,1631.6,1631.6,6391.3,6391.3,6391.3,6391.3,6369.7,6369.7,6369.7,2653.7,32.2,32.2,32.2,32.2,1427.8,1427.8,1427.8
149,2016-05-29,6373.1,658.9,658.9,,,455.1,455.1,455.1,11321.5,7777.7,7777.7,7777.7,9874.5,9874.5,223.0,223.0,11321.5,1682.1,1682.1,1682.1,1682.1,6475.0,6475.0,6475.0,6475.0,6373.1,6373.1,6373.1,2828.7,35.7,35.7,35.7,35.7,1392.5,1392.5,1392.5
150,2016-05-30,6160.7,541.8,541.8,,,355.2,355.2,355.2,10944.1,6835.3,6835.3,6835.3,9693.9,9693.9,208.9,208.9,10944.1,1807.2,1807.2,1807.2,1807.2,6017.9,6017.9,6017.9,6017.9,6160.7,6160.7,6160.7,2203.9,28.1,28.1,28.1,28.1,1188.6,1188.6,1188.6
151,2016-05-31,5684.7,614.5,614.5,,,392.5,392.5,392.5,10098.5,7126.9,7126.9,7126.9,8948.2,8948.2,176.5,176.5,10098.5,1679.1,1679.1,1679.1,1679.1,5927.1,5927.1,5927.1,5927.1,5684.7,5684.7,5684.7,1954.0,27.8,27.8,27.8,27.8,880.9,880.9,880.9
152,2016-06-01,5689.2,667.0,667.0,,,310.8,310.8,310.8,10106.6,6541.6,6541.6,6541.6,10398.2,10398.2,123.1,123.1,10106.6,1490.3,1490.3,1490.3,1490.3,5475.1,5475.1,5475.1,5475.1,5689.2,5689.2,5689.2,2034.6,33.3,33.3,33.3,33.3,806.2,806.2,806.2
153,2016-06-02,5989.7,642.7,642.7,,,403.6,403.6,403.6,10640.4,6752.5,6752.5,6752.5,9497.1,9497.1,146.3,146.3,10640.4,1616.5,1616.5,1616.5,1616.5,6508.3,6508.3,6508.3,6508.3,5989.7,5989.7,5989.7,2541.9,52.0,52.0,52.0,52.0,821.3,821.3,821.3
154,2016-06-03,5798.3,599.4,599.4,,,372.3,372.3,372.3,10300.3,6729.3,6729.3,6729.3,9173.2,9173.2,140.2,140.2,10300.3,1747.6,1747.6,1747.6,1747.6,5875.7,5875.7,5875.7,5875.7,5798.3,5798.3,5798.3,2003.4,36.9,36.9,36.9,36.9,733.6,733.6,733.6
155,2016-06-04,6389.1,646.8,646.8,,,372.3,372.3,372.3,11349.7,7106.7,7106.7,7106.7,9492.1,9492.1,189.7,189.7,11349.7,1919.2,1919.2,1919.2,1919.2,6818.1,6818.1,6818.1,6818.1,6389.1,6389.1,6389.1,2424.3,25.2,25.2,25.2,25.2,736.6,736.6,736.6
156,2016-06-05,6147.6,630.6,630.6,,,352.1,352.1,352.1,10920.9,6590.1,6590.1,6590.1,9625.3,9625.3,206.8,206.8,10920.9,1540.8,1540.8,1540.8,1540.8,6758.6,6758.6,6758.6,6758.6,6147.6,6147.6,6147.6,2545.2,35.0,35.0,35.0,35.0,750.7,750.7,750.7
157,2016-06-06,7443.3,769.9,769.9,,,533.8,533.8,533.8,13222.6,7284.3,7284.3,7284.3,10549.6,10549.6,178.6,178.6,13222.6,1529.7,1529.7,1529.7,1529.7,7352.9,7352.9,7352.9,7352.9,7443.3,7443.3,7443.3,2775.9,28.9,28.9,28.9,28.9,914.2,914.2,914.2
