Brand,지역,유형,age,year,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,total
Volkswagen,울산,개인-여자,20~29,2020,0,0,0,0,0,0,1,0,0,0,0,1,2
Volkswagen,울산,개인-여자,20~29,2021,0,1,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,울산,개인-여자,30~39,2018,0,0,1,1,3,3,1,2,1,0,1,0,13
Volkswagen,울산,개인-여자,30~39,2019,0,0,0,0,0,0,0,1,0,0,2,1,4
Volkswagen,울산,개인-여자,30~39,2020,0,0,0,0,0,1,1,0,1,0,1,3,7
Volkswagen,울산,개인-여자,30~39,2021,1,3,0,1,0,0,0,0,0,0,0,0,5
Volkswagen,울산,개인-여자,40~49,2018,0,0,0,0,2,0,0,1,0,0,0,0,3
Volkswagen,울산,개인-여자,40~49,2019,1,0,0,0,0,0,0,0,0,1,0,3,5
Volkswagen,울산,개인-여자,40~49,2020,0,1,1,2,1,0,0,0,1,1,4,1,12
Volkswagen,울산,개인-여자,40~49,2021,0,0,0,2,0,0,0,0,0,0,0,0,2
Volkswagen,울산,개인-여자,50~59,2018,0,0,1,0,0,1,0,0,0,0,0,0,2
Volkswagen,울산,개인-여자,50~59,2019,1,0,0,0,0,0,0,0,0,0,1,0,2
Volkswagen,울산,개인-여자,50~59,2020,0,0,0,0,1,0,1,0,0,0,2,0,4
Volkswagen,울산,개인-여자,50~59,2021,0,1,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,울산,개인-여자,60~69,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
Volkswagen,울산,개인-여자,60~69,2020,0,0,1,1,0,0,0,0,0,0,0,0,2
Volkswagen,울산,개인-여자,60~69,2021,0,1,0,1,0,0,0,0,0,0,0,0,2
Volkswagen,울산,개인-여자,70~,2020,0,0,0,0,1,0,0,0,0,0,0,0,1
Volkswagen,울산,법인,-,2016,1,0,0,1,0,0,0,0,0,0,0,0,2
Volkswagen,울산,법인,-,2018,0,0,0,0,0,1,2,1,0,0,0,0,4
Volkswagen,울산,법인,-,2019,0,0,0,0,0,0,0,1,0,2,0,1,4
Volkswagen,울산,법인,-,2020,1,0,0,0,0,0,0,0,2,0,1,0,4
Volkswagen,울산,법인,-,2021,0,0,0,1,0,0,0,0,0,0,0,0,1
Volkswagen,인천,개인,20~29,2018,0,0,2,2,11,6,3,8,0,0,1,4,37
Volkswagen,인천,개인,20~29,2019,1,0,0,0,1,3,1,2,0,3,7,5,23
Volkswagen,인천,개인,20~29,2020,2,1,2,4,6,4,5,1,2,8,7,8,50
Volkswagen,인천,개인,20~29,2021,3,5,4,3,0,0,0,0,0,0,0,0,15
Volkswagen,인천,개인,30~39,2018,0,0,3,21,31,24,36,53,3,0,29,27,227
Volkswagen,인천,개인,30~39,2019,8,1,0,0,13,18,12,13,2,17,43,59,186
Volkswagen,인천,개인,30~39,2020,39,15,26,38,19,24,22,11,17,50,57,59,377
Volkswagen,인천,개인,30~39,2021,17,25,14,15,0,0,0,0,0,0,0,0,71
Volkswagen,인천,개인,40~49,2018,0,0,2,13,35,38,20,27,3,0,12,22,172
Volkswagen,인천,개인,40~49,2019,5,1,0,0,11,8,4,11,0,4,21,44,109
Volkswagen,인천,개인,40~49,2020,22,9,22,15,18,25,17,9,12,29,46,39,263
Volkswagen,인천,개인,40~49,2021,24,29,25,22,0,0,0,0,0,0,0,0,100
Volkswagen,인천,개인,50~59,2018,0,0,1,5,16,3,11,10,1,0,10,9,66
Volkswagen,인천,개인,50~59,2019,0,0,0,0,3,5,6,0,0,4,14,28,60
Volkswagen,인천,개인,50~59,2020,10,2,10,9,9,8,6,6,1,14,18,26,119
Volkswagen,인천,개인,50~59,2021,10,21,13,13,0,0,0,0,0,0,0,0,57
Volkswagen,인천,개인,60~69,2018,0,0,4,2,7,3,4,6,0,0,2,4,32
Volkswagen,인천,개인,60~69,2019,0,0,0,0,0,0,4,1,0,1,6,4,16
Volkswagen,인천,개인,60~69,2020,4,2,2,6,7,5,0,4,0,4,5,8,47
Volkswagen,인천,개인,60~69,2021,3,9,8,5,0,0,0,0,0,0,0,0,25
Volkswagen,인천,개인,70~,2018,0,0,1,1,0,1,0,1,0,0,1,1,6
Volkswagen,인천,개인,70~,2019,3,0,0,0,0,1,0,0,0,0,1,2,7
Volkswagen,인천,개인,70~,2020,1,1,0,2,1,1,2,0,0,1,1,1,11
Volkswagen,인천,개인,70~,2021,1,0,1,0,0,0,0,0,0,0,0,0,2
Volkswagen,인천,개인,~19,2019,0,0,0,0,0,0,0,0,0,0,0,1,1
Volkswagen,인천,개인,~19,2020,0,0,0,0,1,0,0,0,0,0,0,0,1
Volkswagen,인천,개인-남자,20~29,2018,0,0,1,0,7,6,3,7,0,0,1,2,27
Volkswagen,인천,개인-남자,20~29,2019,1,0,0,0,1,3,1,2,0,2,5,4,19
Volkswagen,인천,개인-남자,20~29,2020,2,1,2,3,5,3,4,1,1,6,4,5,37
Volkswagen,인천,개인-남자,20~29,2021,3,4,3,1,0,0,0,0,0,0,0,0,11
Volkswagen,인천,개인-남자,30~39,2018,0,0,3,17,23,17,28,39,1,0,22,23,173
Volkswagen,인천,개인-남자,30~39,2019,7,1,0,0,11,16,9,12,2,12,31,48,149
Volkswagen,인천,개인-남자,30~39,2020,30,9,16,31,12,15,16,6,10,36,37,36,254
Volkswagen,인천,개인-남자,30~39,2021,12,18,9,8,0,0,0,0,0,0,0,0,47
Volkswagen,인천,개인-남자,40~49,2018,0,0,0,7,19,25,11,18,2,0,8,17,107
Volkswagen,인천,개인-남자,40~49,2019,4,1,0,0,9,5,4,10,0,3,14,34,84
Volkswagen,인천,개인-남자,40~49,2020,16,7,16,11,12,19,9,5,10,26,30,25,186
Volkswagen,인천,개인-남자,40~49,2021,19,22,16,16,0,0,0,0,0,0,0,0,73
Volkswagen,인천,개인-남자,50~59,2018,0,0,1,4,12,2,10,5,1,0,8,6,49
Volkswagen,인천,개인-남자,50~59,2019,0,0,0,0,3,4,6,0,0,4,11,21,49
Volkswagen,인천,개인-남자,50~59,2020,8,2,7,7,8,5,5,4,1,9,15,18,89
Volkswagen,인천,개인-남자,50~59,2021,6,13,10,10,0,0,0,0,0,0,0,0,39
Volkswagen,인천,개인-남자,60~69,2018,0,0,4,0,5,3,3,5,0,0,2,4,26
Volkswagen,인천,개인-남자,60~69,2019,0,0,0,0,0,0,3,1,0,0,5,3,12
Volkswagen,인천,개인-남자,60~69,2020,2,2,1,5,6,4,0,3,0,3,5,5,36
Volkswagen,인천,개인-남자,60~69,2021,3,7,4,4,0,0,0,0,0,0,0,0,18
Volkswagen,인천,개인-남자,70~,2018,0,0,1,1,0,1,0,1,0,0,0,1,5
Volkswagen,인천,개인-남자,70~,2019,3,0,0,0,0,1,0,0,0,0,1,2,7
Volkswagen,인천,개인-남자,70~,2020,1,1,0,2,1,1,2,0,0,1,0,1,10
Volkswagen,인천,개인-여자,20~29,2018,0,0,1,2,4,0,0,1,0,0,0,2,10
Volkswagen,인천,개인-여자,20~29,2019,0,0,0,0,0,0,0,0,0,1,2,1,4
Volkswagen,인천,개인-여자,20~29,2020,0,0,0,1,1,1,1,0,1,2,3,3,13
Volkswagen,인천,개인-여자,20~29,2021,0,1,1,2,0,0,0,0,0,0,0,0,4
Volkswagen,인천,개인-여자,30~39,2018,0,0,0,4,8,7,8,14,2,0,7,4,54
Volkswagen,인천,개인-여자,30~39,2019,1,0,0,0,2,2,3,1,0,5,12,11,37
Volkswagen,인천,개인-여자,30~39,2020,9,6,10,7,7,9,6,5,7,14,20,23,123
Volkswagen,인천,개인-여자,30~39,2021,5,7,5,7,0,0,0,0,0,0,0,0,24
Volkswagen,인천,개인-여자,40~49,2018,0,0,2,6,16,13,9,9,1,0,4,5,65
Volkswagen,인천,개인-여자,40~49,2019,1,0,0,0,2,3,0,1,0,1,7,10,25
Volkswagen,인천,개인-여자,40~49,2020,6,2,6,4,6,6,8,4,2,3,16,14,77
Volkswagen,인천,개인-여자,40~49,2021,5,7,9,6,0,0,0,0,0,0,0,0,27
Volkswagen,인천,개인-여자,50~59,2018,0,0,0,1,4,1,1,5,0,0,2,3,17
Volkswagen,인천,개인-여자,50~59,2019,0,0,0,0,0,1,0,0,0,0,3,7,11
Volkswagen,인천,개인-여자,50~59,2020,2,0,3,2,1,3,1,2,0,5,3,8,30
Volkswagen,인천,개인-여자,50~59,2021,4,8,3,3,0,0,0,0,0,0,0,0,18
Volkswagen,인천,개인-여자,60~69,2018,0,0,0,2,2,0,1,1,0,0,0,0,6
Volkswagen,인천,개인-여자,60~69,2019,0,0,0,0,0,0,1,0,0,1,1,1,4
Volkswagen,인천,개인-여자,60~69,2020,2,0,1,1,1,1,0,1,0,1,0,3,11
Volkswagen,인천,개인-여자,60~69,2021,0,2,4,1,0,0,0,0,0,0,0,0,7
Volkswagen,인천,개인-여자,70~,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
Volkswagen,인천,개인-여자,70~,2020,0,0,0,0,0,0,0,0,0,0,1,0,1
Volkswagen,인천,개인-여자,70~,2021,1,0,1,0,0,0,0,0,0,0,0,0,2
Volkswagen,인천,개인-여자,~19,2019,0,0,0,0,0,0,0,0,0,0,0,1,1
Volkswagen,인천,개인-여자,~19,2020,0,0,0,0,1,0,0,0,0,0,0,0,1
Volkswagen,인천,법인,-,2016,206,243,781,83,959,131,42,16,28,1,0,0,"2,490"
Volkswagen,인천,법인,-,2018,0,0,206,39,211,231,174,191,"1,799","1,286",915,154,"5,206"
Volkswagen,인천,법인,-,2019,15,2,2,0,131,97,76,87,23,82,257,213,985
Volkswagen,인천,법인,-,2020,136,120,91,119,155,100,132,160,108,235,248,283,"1,887"
Volkswagen,인천,법인,-,2021,178,152,335,106,0,0,0,0,0,0,0,0,771
Volkswagen,전남,개인,20~29,2018,0,0,0,0,3,4,1,3,2,0,2,2,17
Volkswagen,전남,개인,20~29,2019,0,1,0,0,3,1,0,0,0,1,3,4,13
Volkswagen,전남,개인,20~29,2020,4,3,2,1,0,1,0,1,2,7,10,4,35
Volkswagen,전남,개인,20~29,2021,2,3,4,0,0,0,0,0,0,0,0,0,9
Volkswagen,전남,개인,30~39,2018,0,0,0,7,5,7,12,13,4,0,9,6,63
Volkswagen,전남,개인,30~39,2019,2,0,0,0,3,6,3,1,4,7,18,20,64
Volkswagen,전남,개인,30~39,2020,16,5,10,14,8,9,2,2,3,12,13,23,117
Volkswagen,전남,개인,30~39,2021,11,7,9,8,0,0,0,0,0,0,0,0,35
Volkswagen,전남,개인,40~49,2018,0,0,1,3,6,5,11,6,2,0,6,3,43
Volkswagen,전남,개인,40~49,2019,2,0,0,0,3,5,3,3,2,6,16,27,67
Volkswagen,전남,개인,40~49,2020,13,5,8,7,3,10,14,5,9,13,12,21,120
Volkswagen,전남,개인,40~49,2021,11,6,9,14,0,0,0,0,0,0,0,0,40
Volkswagen,전남,개인,50~59,2018,0,0,0,4,7,8,3,3,2,0,4,2,33
Volkswagen,전남,개인,50~59,2019,3,0,0,0,0,2,5,2,4,4,6,15,41
Volkswagen,전남,개인,50~59,2020,9,5,4,10,3,7,6,1,2,3,13,14,77
Volkswagen,전남,개인,50~59,2021,5,10,10,7,0,0,0,0,0,0,0,0,32
Volkswagen,전남,개인,60~69,2018,0,0,2,1,3,2,5,1,0,0,0,1,15
Volkswagen,전남,개인,60~69,2019,1,0,0,0,0,0,0,0,0,1,3,2,7
Volkswagen,전남,개인,60~69,2020,4,1,0,3,2,4,2,0,0,4,2,2,24
Volkswagen,전남,개인,60~69,2021,6,2,3,2,0,0,0,0,0,0,0,0,13
Volkswagen,전남,개인,70~,2018,0,0,0,1,1,3,0,0,0,0,0,0,5
Volkswagen,전남,개인,70~,2019,0,0,0,0,0,0,0,1,0,2,2,0,5
Volkswagen,전남,개인,70~,2020,1,0,1,0,2,0,1,0,0,1,3,1,10
Volkswagen,전남,개인,70~,2021,2,0,0,1,0,0,0,0,0,0,0,0,3
Volkswagen,전남,개인-남자,20~29,2018,0,0,0,0,2,3,0,2,1,0,2,2,12
Volkswagen,전남,개인-남자,20~29,2019,0,1,0,0,3,1,0,0,0,1,2,4,12
Volkswagen,전남,개인-남자,20~29,2020,3,1,1,0,0,0,0,0,2,5,6,2,20
Volkswagen,전남,개인-남자,20~29,2021,2,2,2,0,0,0,0,0,0,0,0,0,6
Volkswagen,전남,개인-남자,30~39,2018,0,0,0,4,3,4,10,10,2,0,9,4,46
Volkswagen,전남,개인-남자,30~39,2019,1,0,0,0,2,4,2,0,4,4,12,13,42
Volkswagen,전남,개인-남자,30~39,2020,15,4,8,5,7,6,1,2,1,7,7,15,78
Volkswagen,전남,개인-남자,30~39,2021,8,6,5,6,0,0,0,0,0,0,0,0,25
Volkswagen,전남,개인-남자,40~49,2018,0,0,1,3,3,2,9,4,2,0,5,2,31
Volkswagen,전남,개인-남자,40~49,2019,1,0,0,0,2,5,2,3,2,3,13,20,51
Volkswagen,전남,개인-남자,40~49,2020,10,4,6,2,2,7,10,5,8,9,7,15,85
Volkswagen,전남,개인-남자,40~49,2021,9,2,7,9,0,0,0,0,0,0,0,0,27
Volkswagen,전남,개인-남자,50~59,2018,0,0,0,3,2,7,1,2,2,0,4,2,23
Volkswagen,전남,개인-남자,50~59,2019,3,0,0,0,0,2,3,2,4,3,5,13,35
Volkswagen,전남,개인-남자,50~59,2020,7,4,3,9,2,6,4,0,1,3,9,9,57
Volkswagen,전남,개인-남자,50~59,2021,2,7,8,6,0,0,0,0,0,0,0,0,23
Volkswagen,전남,개인-남자,60~69,2018,0,0,1,1,2,2,4,1,0,0,0,1,12
Volkswagen,전남,개인-남자,60~69,2019,1,0,0,0,0,0,0,0,0,1,3,2,7
Volkswagen,전남,개인-남자,60~69,2020,3,1,0,3,0,2,2,0,0,4,1,2,18
Volkswagen,전남,개인-남자,60~69,2021,5,2,3,2,0,0,0,0,0,0,0,0,12
Volkswagen,전남,개인-남자,70~,2018,0,0,0,1,0,3,0,0,0,0,0,0,4
Volkswagen,전남,개인-남자,70~,2019,0,0,0,0,0,0,0,1,0,2,1,0,4
Volkswagen,전남,개인-남자,70~,2020,1,0,1,0,2,0,1,0,0,1,3,1,10
Volkswagen,전남,개인-남자,70~,2021,2,0,0,1,0,0,0,0,0,0,0,0,3
Volkswagen,전남,개인-여자,20~29,2018,0,0,0,0,1,1,1,1,1,0,0,0,5
Volkswagen,전남,개인-여자,20~29,2019,0,0,0,0,0,0,0,0,0,0,1,0,1
Volkswagen,전남,개인-여자,20~29,2020,1,2,1,1,0,1,0,1,0,2,4,2,15
Volkswagen,전남,개인-여자,20~29,2021,0,1,2,0,0,0,0,0,0,0,0,0,3
Volkswagen,전남,개인-여자,30~39,2018,0,0,0,3,2,3,2,3,2,0,0,2,17
Volkswagen,전남,개인-여자,30~39,2019,1,0,0,0,1,2,1,1,0,3,6,7,22
Volkswagen,전남,개인-여자,30~39,2020,1,1,2,9,1,3,1,0,2,5,6,8,39
Volkswagen,전남,개인-여자,30~39,2021,3,1,4,2,0,0,0,0,0,0,0,0,10
Volkswagen,전남,개인-여자,40~49,2018,0,0,0,0,3,3,2,2,0,0,1,1,12
Volkswagen,전남,개인-여자,40~49,2019,1,0,0,0,1,0,1,0,0,3,3,7,16
Volkswagen,전남,개인-여자,40~49,2020,3,1,2,5,1,3,4,0,1,4,5,6,35
Volkswagen,전남,개인-여자,40~49,2021,2,4,2,5,0,0,0,0,0,0,0,0,13
Volkswagen,전남,개인-여자,50~59,2018,0,0,0,1,5,1,2,1,0,0,0,0,10
Volkswagen,전남,개인-여자,50~59,2019,0,0,0,0,0,0,2,0,0,1,1,2,6
Volkswagen,전남,개인-여자,50~59,2020,2,1,1,1,1,1,2,1,1,0,4,5,20
Volkswagen,전남,개인-여자,50~59,2021,3,3,2,1,0,0,0,0,0,0,0,0,9
Volkswagen,전남,개인-여자,60~69,2018,0,0,1,0,1,0,1,0,0,0,0,0,3
Volkswagen,전남,개인-여자,60~69,2020,1,0,0,0,2,2,0,0,0,0,1,0,6
Volkswagen,전남,개인-여자,60~69,2021,1,0,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,전남,개인-여자,70~,2018,0,0,0,0,1,0,0,0,0,0,0,0,1
Volkswagen,전남,개인-여자,70~,2019,0,0,0,0,0,0,0,0,0,0,1,0,1
Volkswagen,전남,법인,-,2016,5,3,1,4,4,0,1,0,0,0,0,0,18
Volkswagen,전남,법인,-,2018,0,0,0,3,0,5,0,3,0,0,0,1,12
Volkswagen,전남,법인,-,2019,0,0,0,0,3,3,0,4,0,0,5,3,18
Volkswagen,전남,법인,-,2020,0,1,2,3,1,1,2,2,1,2,1,1,17
Volkswagen,전남,법인,-,2021,0,5,1,4,0,0,0,0,0,0,0,0,10
Volkswagen,전북,개인,20~29,2018,0,0,1,0,2,4,0,3,0,0,0,0,10
Volkswagen,전북,개인,20~29,2019,0,0,0,0,0,0,1,4,1,1,0,6,13
Volkswagen,전북,개인,20~29,2020,1,1,2,2,1,0,3,1,0,3,5,5,24
Volkswagen,전북,개인,20~29,2021,0,3,0,1,0,0,0,0,0,0,0,0,4
Volkswagen,전북,개인,30~39,2018,0,0,0,11,21,15,14,16,2,0,12,10,101
Volkswagen,전북,개인,30~39,2019,1,0,0,0,6,5,2,1,2,8,13,11,49
Volkswagen,전북,개인,30~39,2020,7,0,8,11,9,6,13,3,6,20,13,17,113
Volkswagen,전북,개인,30~39,2021,10,8,6,7,0,0,0,0,0,0,0,0,31
Volkswagen,전북,개인,40~49,2018,0,0,0,5,7,15,10,12,1,0,6,5,61
Volkswagen,전북,개인,40~49,2019,2,0,0,0,4,3,8,4,4,3,8,18,54
Volkswagen,전북,개인,40~49,2020,10,2,5,13,7,7,7,5,9,10,20,17,112
Volkswagen,전북,개인,40~49,2021,11,11,14,3,0,0,0,0,0,0,0,0,39
Volkswagen,전북,개인,50~59,2018,0,0,1,7,12,10,7,9,1,0,6,1,54
Volkswagen,전북,개인,50~59,2019,1,0,0,0,1,1,4,2,1,0,7,7,24
Volkswagen,전북,개인,50~59,2020,13,2,6,3,3,5,4,1,3,9,11,19,79
Volkswagen,전북,개인,50~59,2021,7,8,4,4,0,0,0,0,0,0,0,0,23
Volkswagen,전북,개인,60~69,2018,0,0,0,1,2,4,4,3,1,0,1,2,18
Volkswagen,전북,개인,60~69,2019,1,0,0,0,0,0,0,0,0,1,3,2,7
Volkswagen,전북,개인,60~69,2020,5,1,1,0,0,2,5,3,3,3,3,3,29
Volkswagen,전북,개인,60~69,2021,2,1,8,1,0,0,0,0,0,0,0,0,12
Volkswagen,전북,개인,70~,2018,0,0,0,0,3,0,3,0,1,0,0,1,8
Volkswagen,전북,개인,70~,2019,0,0,0,0,1,0,0,0,0,0,1,1,3
Volkswagen,전북,개인,70~,2020,0,0,0,2,1,1,0,0,1,0,1,1,7
Volkswagen,전북,개인,70~,2021,0,0,0,1,0,0,0,0,0,0,0,0,1
Volkswagen,전북,개인-남자,20~29,2018,0,0,1,0,1,2,0,1,0,0,0,0,5
Volkswagen,전북,개인-남자,20~29,2019,0,0,0,0,0,0,0,4,1,1,0,5,11
Volkswagen,전북,개인-남자,20~29,2020,1,1,1,1,1,0,2,1,0,3,2,2,15
Volkswagen,전북,개인-남자,20~29,2021,0,2,0,0,0,0,0,0,0,0,0,0,2
Volkswagen,전북,개인-남자,30~39,2018,0,0,0,7,15,9,12,12,2,0,11,8,76
Volkswagen,전북,개인-남자,30~39,2019,1,0,0,0,5,3,0,1,1,5,6,8,30
Volkswagen,전북,개인-남자,30~39,2020,4,0,5,6,4,2,6,2,1,9,7,13,59
Volkswagen,전북,개인-남자,30~39,2021,9,2,3,5,0,0,0,0,0,0,0,0,19
Volkswagen,전북,개인-남자,40~49,2018,0,0,0,2,5,7,9,11,1,0,5,2,42
Volkswagen,전북,개인-남자,40~49,2019,2,0,0,0,4,3,5,4,3,3,5,13,42
Volkswagen,전북,개인-남자,40~49,2020,8,1,3,9,5,6,6,3,7,9,15,12,84
Volkswagen,전북,개인-남자,40~49,2021,9,8,6,1,0,0,0,0,0,0,0,0,24
Volkswagen,전북,개인-남자,50~59,2018,0,0,1,5,5,5,6,4,1,0,4,1,32
Volkswagen,전북,개인-남자,50~59,2019,0,0,0,0,1,1,3,2,0,0,5,3,15
Volkswagen,전북,개인-남자,50~59,2020,7,1,5,3,1,4,2,1,2,4,6,12,48
Volkswagen,전북,개인-남자,50~59,2021,6,4,2,2,0,0,0,0,0,0,0,0,14
Volkswagen,전북,개인-남자,60~69,2018,0,0,0,1,2,4,2,2,1,0,1,1,14
Volkswagen,전북,개인-남자,60~69,2019,0,0,0,0,0,0,0,0,0,1,3,2,6
Volkswagen,전북,개인-남자,60~69,2020,3,1,0,0,0,1,5,1,0,2,2,3,18
Volkswagen,전북,개인-남자,60~69,2021,0,1,6,1,0,0,0,0,0,0,0,0,8
Volkswagen,전북,개인-남자,70~,2018,0,0,0,0,3,0,3,0,1,0,0,1,8
Volkswagen,전북,개인-남자,70~,2019,0,0,0,0,0,0,0,0,0,0,1,1,2
Volkswagen,전북,개인-남자,70~,2020,0,0,0,1,1,0,0,0,1,0,1,0,4
Volkswagen,전북,개인-남자,70~,2021,0,0,0,1,0,0,0,0,0,0,0,0,1
Volkswagen,전북,개인-여자,20~29,2018,0,0,0,0,1,2,0,2,0,0,0,0,5
Volkswagen,전북,개인-여자,20~29,2019,0,0,0,0,0,0,1,0,0,0,0,1,2
Volkswagen,전북,개인-여자,20~29,2020,0,0,1,1,0,0,1,0,0,0,3,3,9
Volkswagen,전북,개인-여자,20~29,2021,0,1,0,1,0,0,0,0,0,0,0,0,2
Volkswagen,전북,개인-여자,30~39,2018,0,0,0,4,6,6,2,4,0,0,1,2,25
Volkswagen,전북,개인-여자,30~39,2019,0,0,0,0,1,2,2,0,1,3,7,3,19
Volkswagen,전북,개인-여자,30~39,2020,3,0,3,5,5,4,7,1,5,11,6,4,54
Volkswagen,전북,개인-여자,30~39,2021,1,6,3,2,0,0,0,0,0,0,0,0,12
Volkswagen,전북,개인-여자,40~49,2018,0,0,0,3,2,8,1,1,0,0,1,3,19
Volkswagen,전북,개인-여자,40~49,2019,0,0,0,0,0,0,3,0,1,0,3,5,12
Volkswagen,전북,개인-여자,40~49,2020,2,1,2,4,2,1,1,2,2,1,5,5,28
Volkswagen,전북,개인-여자,40~49,2021,2,3,8,2,0,0,0,0,0,0,0,0,15
Volkswagen,전북,개인-여자,50~59,2018,0,0,0,2,7,5,1,5,0,0,2,0,22
Volkswagen,전북,개인-여자,50~59,2019,1,0,0,0,0,0,1,0,1,0,2,4,9
Volkswagen,전북,개인-여자,50~59,2020,6,1,1,0,2,1,2,0,1,5,5,7,31
Volkswagen,전북,개인-여자,50~59,2021,1,4,2,2,0,0,0,0,0,0,0,0,9
Volkswagen,전북,개인-여자,60~69,2018,0,0,0,0,0,0,2,1,0,0,0,1,4
Volkswagen,전북,개인-여자,60~69,2019,1,0,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,전북,개인-여자,60~69,2020,2,0,1,0,0,1,0,2,3,1,1,0,11
Volkswagen,전북,개인-여자,60~69,2021,2,0,2,0,0,0,0,0,0,0,0,0,4
Volkswagen,전북,개인-여자,70~,2019,0,0,0,0,1,0,0,0,0,0,0,0,1
Volkswagen,전북,개인-여자,70~,2020,0,0,0,1,0,1,0,0,0,0,0,1,3
Volkswagen,전북,법인,-,2016,2,1,3,1,5,1,0,0,0,0,0,0,13
Volkswagen,전북,법인,-,2018,0,0,1,2,4,1,2,2,2,0,0,2,16
Volkswagen,전북,법인,-,2019,0,0,0,0,0,2,0,1,0,0,1,2,6
Volkswagen,전북,법인,-,2020,0,2,1,0,1,0,0,1,0,0,0,2,7
Volkswagen,전북,법인,-,2021,1,2,1,0,0,0,0,0,0,0,0,0,4
Volkswagen,제주,개인,20~29,2018,0,0,0,0,1,2,2,0,2,0,0,1,8
Volkswagen,제주,개인,20~29,2019,0,0,0,0,1,0,0,0,0,0,3,1,5
Volkswagen,제주,개인,20~29,2020,0,0,0,1,0,1,0,0,0,0,3,1,6
Volkswagen,제주,개인,20~29,2021,0,2,2,1,0,0,0,0,0,0,0,0,5
Volkswagen,제주,개인,30~39,2018,0,0,0,0,6,11,5,5,4,0,1,1,33
Volkswagen,제주,개인,30~39,2019,2,0,0,0,2,1,3,1,0,1,8,9,27
Volkswagen,제주,개인,30~39,2020,1,3,4,2,0,2,1,0,3,6,8,9,39
Volkswagen,제주,개인,30~39,2021,0,7,5,2,0,0,0,0,0,0,0,0,14
Volkswagen,제주,개인,40~49,2018,0,0,0,1,8,5,5,3,3,0,4,1,30
Volkswagen,제주,개인,40~49,2019,1,0,0,0,0,0,0,1,1,2,7,8,20
Volkswagen,제주,개인,40~49,2020,5,2,3,1,2,1,0,1,1,6,11,9,42
Volkswagen,제주,개인,40~49,2021,1,5,4,3,0,0,0,0,0,0,0,0,13
Volkswagen,제주,개인,50~59,2018,0,0,0,3,2,0,5,1,1,0,1,2,15
Volkswagen,제주,개인,50~59,2019,1,0,0,0,0,0,0,1,0,0,1,1,4
Volkswagen,제주,개인,50~59,2020,0,4,0,1,0,1,1,1,1,1,4,3,17
Volkswagen,제주,개인,50~59,2021,3,0,0,1,0,0,0,0,0,0,0,0,4
Volkswagen,제주,개인,60~69,2018,0,0,0,0,0,0,1,0,1,0,0,1,3
Volkswagen,제주,개인,60~69,2019,0,0,0,0,0,0,0,0,0,0,0,3,3
Volkswagen,제주,개인,60~69,2020,0,0,3,0,1,1,0,1,0,0,1,0,7
Volkswagen,제주,개인,60~69,2021,0,2,3,0,0,0,0,0,0,0,0,0,5
Volkswagen,제주,개인,70~,2018,0,0,0,0,0,0,0,0,1,0,0,0,1
Volkswagen,제주,개인,70~,2019,1,0,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,제주,개인,70~,2020,1,0,0,0,1,0,0,0,0,0,0,0,2
Volkswagen,제주,개인-남자,20~29,2018,0,0,0,0,1,2,2,0,2,0,0,0,7
Volkswagen,제주,개인-남자,20~29,2019,0,0,0,0,1,0,0,0,0,0,2,1,4
Volkswagen,제주,개인-남자,20~29,2020,0,0,0,0,0,1,0,0,0,0,3,0,4
Volkswagen,제주,개인-남자,20~29,2021,0,1,2,0,0,0,0,0,0,0,0,0,3
Volkswagen,제주,개인-남자,30~39,2018,0,0,0,0,5,5,3,5,4,0,0,1,23
Volkswagen,제주,개인-남자,30~39,2019,1,0,0,0,2,1,2,1,0,1,7,4,19
Volkswagen,제주,개인-남자,30~39,2020,1,3,3,1,0,1,0,0,1,5,4,3,22
Volkswagen,제주,개인-남자,30~39,2021,0,4,1,1,0,0,0,0,0,0,0,0,6
Volkswagen,제주,개인-남자,40~49,2018,0,0,0,1,7,3,4,1,2,0,4,1,23
Volkswagen,제주,개인-남자,40~49,2019,1,0,0,0,0,0,0,1,1,2,5,4,14
Volkswagen,제주,개인-남자,40~49,2020,4,1,1,0,2,0,0,0,1,4,9,6,28
Volkswagen,제주,개인-남자,40~49,2021,1,4,3,2,0,0,0,0,0,0,0,0,10
Volkswagen,제주,개인-남자,50~59,2018,0,0,0,3,2,0,3,1,1,0,0,2,12
Volkswagen,제주,개인-남자,50~59,2019,1,0,0,0,0,0,0,1,0,0,0,0,2
Volkswagen,제주,개인-남자,50~59,2020,0,2,0,1,0,0,0,1,0,0,2,2,8
Volkswagen,제주,개인-남자,50~59,2021,2,0,0,1,0,0,0,0,0,0,0,0,3
Volkswagen,제주,개인-남자,60~69,2018,0,0,0,0,0,0,1,0,1,0,0,0,2
Volkswagen,제주,개인-남자,60~69,2019,0,0,0,0,0,0,0,0,0,0,0,2,2
Volkswagen,제주,개인-남자,60~69,2020,0,0,2,0,1,0,0,1,0,0,0,0,4
